"자치구","대여소명","기준년월","대여건수","반납건수"
"서대문구","4274. 신촌 파랑고래 입구","202410","1304","1305"
"송파구","5759. 풍납근린공원","202410","1320","1328"
"영등포구","5858. 영등포역5번출구","202410","6892","7892"
"관악구","3819. 서울대벤처타운역","202410","721","739"
"서초구","4333. 서울고등학교 건너편","202410","385","362"
"강서구","5091. 보타닉파크타워2","202410","2042","2025"
"양천구","4542. 월정초 사거리","202410","1154","1262"
"강동구","4951. 강동농협 버스정류소 앞(광채빌라)","202410","1139","1131"
"송파구","5760. 풍납사거리 성내유수지","202410","1310","1296"
"노원구","5318. 극동의 푸른별 아파트 뒤(중계4동주민센터 앞)","202410","1084","1022"
"양천구","708. 서울출입국관리사무소 앞","202410","5672","5850"
"송파구","5763. 세륜초등학교 건너편","202410","288","270"
"송파구","5764. 한국체육대학교","202410","1060","1061"
"강북구","3720. 우이천 창번교","202410","928","1003"
"송파구","5761. 버섯분수대","202410","1447","1454"
"강동구","3701. 방아삼거리","202410","335","306"
"동대문구","4128.  종암초등학교 뒤(새울센스빌)","202410","662","658"
"서초구","4334. 인재개발원 데이터센터","202410","100","31"
"성북구","4421. 롯데캐슬클라시아 입구 앞","202410","184","184"
"용산구","4642. 용산더프라임아파트 101동 앞","202410","653","650"
"양천구","709. 신정3동 현장민원실 앞","202410","1106","1027"
"영등포구","5859. 여의도 삼부아파트","202410","2771","2762"
"중구","6053. 중부세무서 앞","202410","324","284"
"송파구","5765. 삼전동주민센터 건너편","202410","3050","3455"
"양천구","4543. 오목교역 6번 출구","202410","5077","5581"
"강남구","4916. 청담역 1번출구","202410","296","274"
"동대문구","4131. 베네스트 오피스텔 앞","202410","1106","1083"
"관악구","3820. 은천삼거리","202410","482","421"
"노원구","5317. 공릉동 신도1차 아파트 뒤","202410","1570","1777"
"중랑구","4841. 중화수경공원","202410","2527","2795"
"은평구","4689. 은평서해그랑블아파트앞","202410","900","674"
"양천구","710. 금옥여고보도육교","202410","725","725"
"영등포구","5861. 보라주유소 앞","202410","914","907"
"영등포구","5860. 어울림병원 앞","202410","1706","1915"
"도봉구","4091. 방학역2번출구","202410","2227","2257"
"동대문구","4132. 이문삼익아파트 앞","202410","438","448"
"노원구","5319. 연해피빌 앞","202410","1862","1957"
"도봉구","4090. 녹천교 앞 사거리","202410","1513","1503"
"도봉구","4092. 도봉경찰서 교차로","202410","1843","1953"
"강남구","4919. 학여울역사거리(은마아파트)","202410","299","301"
"강남구","4917. 일원에코파크 주차장","202410","1357","1405"
"양천구","711. 신일해피트리아파트 앞","202410","1421","294"
"서초구","4336. 서울교육청 교육연수원 앞","202410","119","46"
"서초구","4337. 우면산등산로 입구","202410","97","13"
"구로구","3927. 구로월드아파트 앞","202410","2039","2276"
"강북구","3724. 삼양동주민센터 앞","202410","289","213"
"강남구","4918. 매봉역 1번출구","202410","903","910"
"영등포구","5862. 당산역11번출구","202410","5689","5781"
"광진구","3890. 웰츠타워 오피스텔","202410","3012","3004"
"구로구","3930. 온수역 2번 출구 앞","202410","821","790"
"양천구","712. 강월초교입구 사거리","202410","929","1244"
"송파구","5766. 북위례1","202410","524","255"
"송파구","5767. 북위례2","202410","401","325"
"노원구","5320. 한국스포츠정책과학원 앞","202410","158","103"
"강북구","3725. 강북 청소년 문화정보도서관 앞","202410","559","553"
"구로구","3929. 고척아이파크아파트 205동 앞","202410","1911","1682"
"구로구","3928.고척아이파크아파트 106동 앞","202410","1840","1829"
"금천구","3986.청년주택 독산동점","202410","942","926"
"도봉구","4094.도봉여성센터","202410","491","471"
"동대문구","4133.래미안허브리츠아파트 앞","202410","1156","1191"
"관악구","3822.신림4,5동교","202410","786","707"
"마포구","130. 신촌역(2호선) 7번출구 앞","202410","2495","2499"
"양천구","713. 양서중학교 옆","202410","1136","1040"
"영등포구","5864.장훈고 앞","202410","989","1093"
"은평구","4690.은평뉴타운폭포동 힐스테이트4단지","202410","146","110"
"서대문구","4275.농협생명본사빌딩 서관","202410","611","618"
"성북구","4423.현대백화점 미아점","202410","917","912"
"영등포구","5865.더리브오피스텔 앞","202410","2942","2474"
"성동구","4389. 서울숲역3번출구","202410","615","603"
"동대문구","4134. 제기동 현대아파트 앞","202410","631","613"
"강남구","4923.수협대치동지점","202410","979","978"
"강남구","4924.논현동가구거리","202410","419","393"
"강동구","4952.천호시장 버스정류소 옆","202410","1391","1370"
"양천구","714. 한국SGI 양천문화회관 앞","202410","1220","1067"
"중구","6054.청구e편한세상아파트 113동 앞","202410","1663","1744"
"노원구","5321.불암아파트 앞","202410","1016","1005"
"영등포구","5866.포레나 당산","202410","4984","4875"
"마포구","5504.아현교회","202410","140","58"
"송파구","5768.방이삼거리","202410","7482","7664"
"양천구","4544.경창시장","202410","1355","2256"
"서초구","4338.새정이마을버스정류장 앞","202410","62","26"
"노원구","5322.노원성당 앞","202410","955","963"
"금천구","3987. LG전자가산A와 가산테라타워 사이","202410","1923","1905"
"용산구","800. 목월공원 앞","202410","1285","1269"
"서초구","4340. 방배래미안아트힐아파트 앞","202410","244","70"
"서초구","4341. 영동1교 북단","202410","1033","1023"
"구로구","3932. 개봉센트레빌레우스아파트 앞","202410","363","290"
"구로구","3931. 천왕역 3번 출구 뒤","202410","1267","831"
"양천구","4545. 청소년음악센터","202410","1084","1004"
"구로구","3934. 철도교통관제센터 정문 앞","202410","1953","2235"
"강서구","5095. 원당근린공원","202410","4098","4099"
"양천구","4546. 목동운동장 주경기장","202410","568","583"
"성동구","4390. 신답역 1번출구","202410","570","583"
"송파구","5774. 가락본동주민센터 인근","202410","1794","1802"
"송파구","5773. 송파시그니처롯데캐슬","202410","428","441"
"중랑구","4842. 면목라온프라이빗 아파트","202410","1233","1393"
"영등포구","5867. H타워 앞","202410","4293","3935"
"금천구","3988. 엘아르베뉴 102동 앞","202410","1553","1603"
"구로구","3933. 오류동부골든아파트 후문 옆","202410","619","90"
"영등포구","5868. 로프트시티오피스텔","202410","3072","3139"
"영등포구","5870. LG트윈타워 앞","202410","5639","5384"
"용산구","802. 한강진역 2번 출구 앞","202410","485","213"
"강남구","4926. 대치우성아파트 사거리","202410","1449","1434"
"영등포구","5869. 영등포아트홀 앞","202410","1440","1491"
"송파구","5775. 가락시장역 5번출구","202410","1119","1119"
"강남구","4925. 청담백영빌딩 앞","202410","402","392"
"마포구","5506. 월드컵참누리아파트","202410","1172","1177"
"강남구","4928. 교수마을 입구","202410","548","547"
"송파구","5777. 호반써밋12단지","202410","661","600"
"강동구","4953. 세양청마루아파트 앞","202410","1822","1807"
"용산구","4643. 한가람아파트 앞","202410","1380","1561"
"영등포구","5871. 건영상가 앞","202410","737","686"
"강서구","5096. LG사이언스파크 E14동","202410","4875","5597"
"구로구","3935. 고대구로병원 앞","202410","1735","1679"
"중랑구","4843. 봉화산역 4번 출구","202410","1651","1708"
"강남구","4929. 파스쿠찌 청담사거리점 앞","202410","593","613"
"중구","6055. 한국경제","202410","499","493"
"노원구","5323. 하계역 4번출구 앞","202410","1906","1909"
"서초구","4343. 헌인릉 입구","202410","45","40"
"동대문구","4135. 삼성생명 앞","202410","2986","3005"
"강서구","5097. LG사이언스파크 E2동","202410","1576","1587"
"용산구","805. 문배어린이공원 앞","202410","1328","1453"
"강서구","5099. LG사이언스파크 E7동","202410","1882","1910"
"강서구","5098. LG사이언스파크 W4동","202410","1931","1859"
"노원구","5326. 대진고교앞 교차로","202410","1846","1826"
"강서구","5100. 강서도로사업소","202410","396","385"
"성북구","4425. 하늘채코오롱아파트 앞","202410","1807","1851"
"성동구","4393. 상원삼거리 장안철교 아래","202410","1794","1795"
"노원구","5325.상계주공7단지 아파트 앞","202410","1083","947"
"성동구","4392. 답십리역 6번출구","202410","1928","2150"
"강남구","4930. 학여울역 1번출구","202410","503","297"
"도봉구","4095. 방학브라운스톤아파트","202410","1063","1059"
"용산구","806. 전자랜드 본관 앞","202410","1137","1092"
"노원구","5327. 태릉선수촌 앞","202410","68","32"
"마포구","5507. 아현래미안푸르지오아파트 104동 앞","202410","182","73"
"마포구","5508. 성산유수지공원","202410","1743","1775"
"송파구","5778. 북위례3","202410","548","288"
"노원구","5328.롯데캐슬시그니처아파트 앞","202410","1213","1010"
"중랑구","4845. 신내역금강펜테리움센트럴파크","202410","177","122"
"강서구","6171. 월드빌딩 앞","202410","2177","2013"
"성동구","4394.서울시립24시간게스트하우스","202410","530","665"
"노원구","5329. 상계주공15단지 1509동 앞","202410","1198","1191"
"은평구","4693. 수색감리교회","202410","2544","2712"
"용산구","807. 서울역 12번 출구 앞","202410","1103","1099"
"노원구","5330. 구립수락노인종합복지관","202410","1107","1132"
"강서구","6172. 가양5단지아파트","202410","600","506"
"노원구","5331. 공릉동 풍림아파트 112동 앞","202410","262","277"
"영등포구","5872. 서경팰리스 앞","202410","979","1034"
"강서구","6173. 서울자동차운전전문학원","202410","396","374"
"송파구","5779. 나래교","202410","355","312"
"동대문구","4136. 롯데캐슬SKY-L65 D동 앞","202410","2601","2716"
"노원구","5332. 마들역 4번출구","202410","1350","1338"
"노원구","5333. 노원역9번-10번 출구 앞","202410","3216","3366"
"노원구","5335. 하계역 1번 출구","202410","1043","1035"
"용산구","808. 서빙고동 금호맨션 앞","202410","747","719"
"노원구","5334. 화랑대역 3번출구","202410","383","378"
"중구","6057. 을지로5가(방산시장)","202410","812","817"
"노원구","5336. 월계 고등학교 앞","202410","467","297"
"노원구","5337. 태강릉 앞","202410","200","171"
"강남구","4932. 개포래미안포레스트 130동 맞은편","202410","532","491"
"송파구","5780. 송파세무서","202410","332","333"
"강남구","4933. 디에이치퍼스티어아이파크 159동 앞","202410","327","325"
"중구","6058. 서울도시건축전시관 옆","202410","2383","2260"
"서초구","4344. 양재대로(구룡지하차도 앞)","202410","327","308"
"노원구","5339. 은빛1단지 아파트 앞","202410","235","219"
"서대문구","131. 증산2교","202410","2791","3179"
"용산구","809. 한남 유수지 복개주차장","202410","1119","1116"
"송파구","5781. 올림픽공원 수영장","202410","1087","1066"
"노원구","5338. 상계초교 입구 교차로","202410","1620","1689"
"강남구","4935. 도곡삼성래미안","202410","535","555"
"구로구","3936. 힐스테이트 신도림역","202410","3483","3314"
"양천구","4547. 목동역 2번 출구","202410","4284","4267"
"중구","6059. 덕수중학교","202410","689","698"
"구로구","3937. 개봉역 신영지웰에스테이트","202410","167","170"
"강남구","4931. 디에이치퍼스티어아이파크 124동 앞","202410","1059","843"
"광진구","3894. 노룬산시장 앞","202410","1632","1656"
"용산구","810. 이태원지하보도","202410","774","778"
"서초구","4345. 반포역 4번출구","202410","606","582"
"구로구","3939.신도림역 3번출구","202410","5335","5321"
"강동구","4954. 신명초등학교 건너편","202410","481","364"
"영등포구","5876. 에이스하이테크시티 4동 앞","202410","860","824"
"영등포구","5877. 문래동 꽃밭정원","202410","1358","1204"
"영등포구","5878. 우리은행 앞","202410","3321","3512"
"동대문구","4137. 답십리역 4번출구","202410","3427","3935"
"동대문구","4138. 조일빌딩 앞","202410","929","937"
"영등포구","5879. 국회도서관 2문 앞","202410","276","218"
